""	"Date"	"pH_ScientificUnits"	"Salinity_PartsPerThousand"	"WaterTemp_Celcius"	"Turbidity_FNU"	"DissOxy_MilligramPerLitre"
"1"	2021-01-01 00:00:00	8.44	18.25414488	19.17	3.27	8.44
"2"	2021-01-01 01:00:00	8.43	18.25029512	19.18	3.36	8.37
"3"	2021-01-01 02:00:00	8.42	18.25532265	19.18	3.43	8.25
"4"	2021-01-01 03:00:00	8.42	18.25081134	19.17	3.12	8.14
"5"	2021-01-01 04:00:00	8.42	18.23540762	19.15	3.33	8.04
"6"	2021-01-01 05:00:00	8.41	18.2368414	19.14	3.33	7.9
"7"	2021-01-01 06:00:00	8.41	18.23070393	19.13	3.45	7.82
"8"	2021-01-01 07:00:00	8.41	18.22290202	19.13	3.51	7.72
"9"	2021-01-01 08:00:00	8.44	18.17873569	18.98	3.81	7.88
"10"	2021-01-01 09:00:00	8.44	18.17397453	18.99	3.8	7.9
"11"	2021-01-01 10:00:00	8.45	18.17275925	19.22	3.74	8.33
"12"	2021-01-01 11:00:00	8.42	18.27195906	19.91	3.47	8.25
"13"	2021-01-01 12:00:00	8.41	18.31586957	20.21	2.9	8.27
"14"	2021-01-01 13:00:00	8.45	18.28301821	20.44	3.26	8.84
"15"	2021-01-01 14:00:00	8.48	18.2539628	20.6	3.49	9.34
"16"	2021-01-01 15:00:00	8.51	18.22995887	20.71	3.44	9.71
"17"	2021-01-01 16:00:00	8.51	18.2204985	20.81	3.71	9.73
"18"	2021-01-01 17:00:00	8.51	18.21327863	20.84	3.98	9.69
"19"	2021-01-01 18:00:00	8.48	18.24261749	20.93	3.61	9.38
"20"	2021-01-01 19:00:00	8.47	18.2822727	21.11	3.42	8.9
"21"	2021-01-01 20:00:00	8.45	18.32383502	21.28	3.2	8.63
"22"	2021-01-01 21:00:00	8.45	18.25497274	21.09	3.37	8.63
"23"	2021-01-01 22:00:00	8.47	18.44995823	21.52	3.02	8.37
"24"	2021-01-01 23:00:00	8.43	18.41936239	21.54	3	8.04
"25"	2021-01-02 00:00:00	8.4	18.34298423	21.65	2.86	7.79
"26"	2021-01-02 01:00:00	8.41	18.41960492	21.48	3.08	7.79
"27"	2021-01-02 02:00:00	8.4	18.43282982	21.41	2.77	7.62
"28"	2021-01-02 03:00:00	8.42	18.41677239	21.53	3.23	7.47
"29"	2021-01-02 04:00:00	8.41	18.47979409	21.3	3.95	7.49
"30"	2021-01-02 05:00:00	8.38	18.32838928	20.99	4.46	7.4
"31"	2021-01-02 06:00:00	8.32	18.32801886	20.84	3.57	7.02
"32"	2021-01-02 07:00:00	8.35	18.34282813	20.88	3.95	6.95
"33"	2021-01-02 08:00:00	8.33	18.32518355	20.85	3.09	6.8
"34"	2021-01-02 09:00:00	8.34	18.31100895	20.86	3.27	7.02
"35"	2021-01-02 10:00:00	8.33	18.32361791	20.99	3	7.12
"36"	2021-01-02 11:00:00	8.34	18.33244523	21.17	3.15	7.29
"37"	2021-01-02 12:00:00	8.33	18.34366326	21.34	3.38	7.35
"38"	2021-01-02 13:00:00	8.35	18.3321828	21.51	3.43	7.64
"39"	2021-01-02 14:00:00	8.38	18.3089199	21.45	3.33	8.03
"40"	2021-01-02 15:00:00	8.46	18.40221913	21.91	3.51	9
"41"	2021-01-02 16:00:00	8.5	18.44285238	22.07	3.83	9.58
"42"	2021-01-02 17:00:00	8.51	18.39462623	21.96	3.51	9.63
"43"	2021-01-02 18:00:00	8.53	18.43833158	22.1	3.74	9.9
"44"	2021-01-02 19:00:00	8.48	18.31120546	21.53	3.65	9.17
"45"	2021-01-02 20:00:00	8.34	18.34153201	21.46	3.27	7.61
"46"	2021-01-02 21:00:00	8.39	18.3196431	21.34	4.04	7.67
"47"	2021-01-02 22:00:00	8.36	18.32805615	21.32	3.64	7.26
"48"	2021-01-02 23:00:00	8.36	18.33202373	21.29	3.65	7.22
"49"	2021-01-03 00:00:00	8.35	18.33769543	21.24	3.28	6.98
"50"	2021-01-03 01:00:00	8.35	18.33679849	21.14	3.22	6.81
"51"	2021-01-03 02:00:00	8.32	18.34980921	21.03	3.48	6.35
"52"	2021-01-03 03:00:00	8.29	18.35024537	20.95	3.48	6.32
"53"	2021-01-03 04:00:00	8.3	18.38751494	20.96	3.34	6.38
"54"	2021-01-03 05:00:00	8.42	18.57570934	21.13	4.06	7.31
"55"	2021-01-03 06:00:00	8.51	18.72261844	21.25	5.72	7.71
"56"	2021-01-03 07:00:00	8.55	18.81734971	21.2	5.26	7.79
"57"	2021-01-03 08:00:00	8.47	18.65432781	21.13	9.96	7.27
"58"	2021-01-03 09:00:00	8.51	18.71647101	21.25	4.81	7.85
"59"	2021-01-03 10:00:00	8.63	18.7998071	21.53	5.69	9.11
"60"	2021-01-03 11:00:00	8.63	18.8319259	21.65	6.27	9.33
"61"	2021-01-03 12:00:00	8.65	18.83376365	21.73	5.67	9.72
"62"	2021-01-03 13:00:00	8.61	18.76642865	21.68	4.81	9.57
"63"	2021-01-03 14:00:00	8.61	18.76644613	21.62	7.7	9.6
"64"	2021-01-03 15:00:00	8.65	18.81051761	21.64	9.15	9.86
"65"	2021-01-03 16:00:00	8.64	18.81710559	21.6	7.66	9.69
"66"	2021-01-03 17:00:00	8.63	18.78909376	21.55	4.97	9.38
"67"	2021-01-03 18:00:00	8.57	18.75594463	21.46	4.92	8.92
"68"	2021-01-03 19:00:00	8.53	18.70600582	21.33	4.88	8.55
"69"	2021-01-03 20:00:00	8.52	18.70877008	21.28	4.77	8.5
"70"	2021-01-03 21:00:00	8.51	18.71244524	21.2	3.86	8.25
"71"	2021-01-03 22:00:00	8.51	18.71244524	21.2	4.52	8.25
"72"	2021-01-03 23:00:00	8.48	18.72046716	21.02	4.09	7.69
"73"	2021-01-04 00:00:00	8.46	18.72553914	20.97	3.56	7.4
"74"	2021-01-04 01:00:00	8.45	18.7830065	20.79	3.89	7.29
"75"	2021-01-04 02:00:00	8.36	18.6308014	20.5	4.67	6.8
"76"	2021-01-04 03:00:00	8.25	18.50091494	20.38	4.28	6.1
"77"	2021-01-04 04:00:00	8.25	18.41767469	20.25	4.66	6.5
"78"	2021-01-04 05:00:00	8.28	18.48262163	20.16	5.72	6.5
"79"	2021-01-04 06:00:00	8.25	18.45665693	20	4.91	6.35
"80"	2021-01-04 07:00:00	8.18	18.41903953	19.83	4.74	6
"81"	2021-01-04 08:00:00	8.21	18.44127834	19.57	4.07	6.11
"82"	2021-01-04 09:00:00	8.21	18.47864275	19.51	3.92	6.04
"83"	2021-01-04 10:00:00	8.23	18.42895833	19.39	5.33	6.49
"84"	2021-01-04 11:00:00	8.35	18.47571375	19.39	4.72	7.57
"85"	2021-01-04 12:00:00	8.36	18.46996977	19.47	4.13	7.57
"86"	2021-01-04 13:00:00	8.38	18.482828	19.04	3.71	7.75
"87"	2021-01-04 14:00:00	8.45	18.49527198	19.36	4.45	9.22
"88"	2021-01-04 15:00:00	8.49	18.50359284	19.47	4.34	9.88
"89"	2021-01-04 16:00:00	8.5	18.47695594	19.59	4.49	10.16
"90"	2021-01-04 17:00:00	8.51	18.48195833	19.61	4.69	10.61
"91"	2021-01-04 18:00:00	8.46	18.47443953	19.49	4.21	10.08
"92"	2021-01-04 19:00:00	8.42	18.47295224	19.28	4.25	9.56
"93"	2021-01-04 20:00:00	8.39	18.47348832	19	3.22	9.44
"94"	2021-01-04 21:00:00	8.37	18.45382425	18.87	3.77	9.51
"95"	2021-01-04 22:00:00	8.37	18.45090933	18.77	3.49	9.39
"96"	2021-01-04 23:00:00	8.37	18.44335817	18.76	3.49	9.46
"97"	2021-01-05 00:00:00	8.37	18.43808684	18.69	3.77	9.26
"98"	2021-01-05 01:00:00	8.34	18.44017639	18.61	3.42	9.09
"99"	2021-01-05 02:00:00	8.3	18.45774142	18.66	4.06	8.62
"100"	2021-01-05 03:00:00	8.29	18.48119827	18.64	3.24	8.34
"101"	2021-01-05 04:00:00	8.26	18.49182875	18.59	3.29	7.9
"102"	2021-01-05 05:00:00	8.21	18.47559534	18.68	3.72	7.38
"103"	2021-01-05 06:00:00	8.19	18.44174394	18.68	3.81	7.46
"104"	2021-01-05 07:00:00	8.56	18.42852014	18.22	3.71	10.08
"105"	2021-01-05 08:00:00	8.56	18.42852014	18.22	4.51	10.08
"106"	2021-01-05 09:00:00	8.44	18.46746816	17.83	4.62	9.2
"107"	2021-01-05 10:00:00	8.49	18.48061294	17.73	4.04	9.8
"108"	2021-01-05 11:00:00	8.58	18.4641068	17.71	4.7	10.68
"109"	2021-01-05 12:00:00	8.7	18.44006563	17.88	4.8	12.26
"110"	2021-01-05 13:00:00	8.48	18.42408041	17.79	3.74	9.65
"111"	2021-01-05 14:00:00	8.49	18.43737324	18.08	4.16	10
"112"	2021-01-05 15:00:00	8.44	18.43495306	18.13	4.63	9.87
"113"	2021-01-05 16:00:00	8.53	18.43812272	18.11	7.98	10.47
"114"	2021-01-05 17:00:00	8.62	18.43296481	18.05	9.22	11.32
"115"	2021-01-05 18:00:00	8.64	18.4327301	17.92	6.23	11.61
"116"	2021-01-05 19:00:00	8.73	18.43070368	17.88	6.22	12.48
"117"	2021-01-05 20:00:00	8.71	18.43286298	17.79	5.61	12.03
"118"	2021-01-05 21:00:00	8.71	18.43185122	17.74	7.27	11.91
"119"	2021-01-05 22:00:00	8.71	18.42427526	17.67	5.9	11.74
"120"	2021-01-05 23:00:00	8.54	18.35474127	17.47	6.26	10.31
"121"	2021-01-06 00:00:00	8.72	18.39883179	17.56	5.42	11.55
"122"	2021-01-06 01:00:00	8.62	18.37918788	17.41	6.11	10.48
"123"	2021-01-06 02:00:00	8.44	18.40723713	17.28	4.88	9.32
"124"	2021-01-06 03:00:00	8.37	18.43245764	17.22	4.61	8.59
"125"	2021-01-06 04:00:00	8.45	18.40687598	16.96	5.11	9.02
"126"	2021-01-06 05:00:00	8.39	18.46421835	16.89	4.94	8.37
"127"	2021-01-06 06:00:00	8.39	18.41372906	16.84	5.03	8.37
"128"	2021-01-06 07:00:00	8.48	18.42158316	16.75	6.02	8.84
"129"	2021-01-06 08:00:00	8.61	18.46013559	16.71	7.24	9.3
"130"	2021-01-06 09:00:00	8.62	18.50468895	16.63	9.56	9.3
"131"	2021-01-06 10:00:00	8.62	18.49838456	16.79	7.11	9.55
"132"	2021-01-06 11:00:00	8.62	18.48851048	16.88	7.47	9.65
"133"	2021-01-06 12:00:00	8.51	18.50396282	17.14	6.48	9.49
"134"	2021-01-06 13:00:00	8.48	18.50910528	17.29	5.32	9.69
"135"	2021-01-06 14:00:00	8.53	18.48654619	17.46	4.95	10.14
"136"	2021-01-06 15:00:00	8.58	18.48264154	17.74	5.23	10.58
"137"	2021-01-06 16:00:00	8.59	18.47653392	17.86	5.63	10.71
"138"	2021-01-06 17:00:00	8.53	18.45889615	17.9	6.51	10.34
"139"	2021-01-06 18:00:00	8.47	18.44285479	17.96	7.16	9.94
"140"	2021-01-06 19:00:00	8.46	18.45125002	17.91	6.61	9.64
"141"	2021-01-06 20:00:00	8.46	18.43644086	17.92	5.39	9.63
"142"	2021-01-06 21:00:00	8.45	18.43596143	17.89	5.25	9.58
"143"	2021-01-06 22:00:00	8.49	18.43540638	17.84	5.27	9.59
"144"	2021-01-06 23:00:00	8.52	NA	17.79	5.21	9.74
"145"	2021-01-06 23:00:00	8.52	NA	NA	5.21	9.74
"146"	2021-01-06 23:00:00	NA	18.43304	17.79	5.21	9.74
"147"	2021-01-06 23:00:00	NA	18.43304	NA	5.21	9.74
"148"	2021-01-06 23:00:00	NA	NA	17.79	5.21	9.74
"149"	2021-01-06 23:00:00	NA	NA	NA	5.21	9.74
"150"	2021-01-06 23:00:00	8.52	18.43304	17.79	5.21	9.74
"151"	2021-01-06 23:00:00	8.52	18.43304	NA	5.21	9.74
"152"	2021-01-07 01:00:00	8.37	18.50631339	18.09	5.08	8.84
"153"	2021-01-07 02:00:00	8.36	18.52263548	18.22	4.42	8.6
"154"	2021-01-07 03:00:00	8.34	18.52876594	18.15	4.95	8.46
"155"	2021-01-07 04:00:00	8.31	18.58172609	17.89	5.53	8.24
"156"	2021-01-07 05:00:00	8.35	18.57876567	17.54	6.44	8.43
"157"	2021-01-07 06:00:00	8.37	18.56001139	17.15	8.27	8.44
"158"	2021-01-07 07:00:00	8.37	18.56373142	17.04	7.49	8.5
"159"	2021-01-07 08:00:00	8.37	18.57711734	16.97	6.65	8.35
"160"	2021-01-07 09:00:00	8.39	18.56694051	16.97	8.01	8.63
"161"	2021-01-07 10:00:00	8.35	18.56990319	17.3	6.58	8.32
"162"	2021-01-07 11:00:00	8.44	18.55348874	17.16	9.75	8.95
"163"	2021-01-07 12:00:00	8.37	18.58333324	17.16	8.93	8.21
"164"	2021-01-07 13:00:00	8.39	18.57680626	17.23	7.8	8.79
"165"	2021-01-07 14:00:00	8.42	18.54467112	17.77	6.79	9.67
"166"	2021-01-07 15:00:00	8.43	18.52436994	17.86	6.62	9.83
"167"	2021-01-07 16:00:00	8.42	18.52287435	17.92	6.41	9.66
"168"	2021-01-07 17:00:00	8.44	18.51748009	17.95	6.21	9.83
"169"	2021-01-07 18:00:00	8.58	18.46790762	17.87	5.19	10.96
"170"	2021-01-07 19:00:00	8.64	18.4553431	17.8	5.13	11.23
"171"	2021-01-07 20:00:00	8.67	18.44723268	17.73	5.57	11.34
"172"	2021-01-07 21:00:00	8.61	18.469643	17.71	5.87	10.37
"173"	2021-01-07 22:00:00	8.59	18.48703591	17.71	5.62	10.25
"174"	2021-01-07 23:00:00	8.57	18.5131168	17.8	5.6	10.05
"175"	2021-01-08 00:00:00	8.53	18.50009194	17.7	6.2	9.83
"176"	2021-01-08 01:00:00	8.55	18.49633044	17.67	6.06	9.87
"177"	2021-01-08 02:00:00	8.59	18.4935941	17.69	5.47	10.12
"178"	2021-01-08 03:00:00	8.58	18.45546391	17.53	5.72	9.88
"179"	2021-01-08 04:00:00	8.52	18.46638275	17.57	5.73	9.25
"180"	2021-01-08 05:00:00	8.41	18.52365056	17.75	5.92	8.05
"181"	2021-01-08 06:00:00	8.35	18.53868998	17.8	4.26	7.63
"182"	2021-01-08 07:00:00	8.36	18.5335027	17.73	5	7.66
"183"	2021-01-08 08:00:00	8.32	18.54750991	17.72	4.97	7.36
"184"	2021-01-08 09:00:00	8.3	18.55849518	17.77	4.19	7.29
"185"	2021-01-08 10:00:00	8.32	18.58510424	17.88	4.14	7.49
"186"	2021-01-08 11:00:00	8.28	18.56531328	18.06	4.77	7.8
"187"	2021-01-08 12:00:00	8.23	18.53257702	18.19	7.65	7.86
"188"	2021-01-08 13:00:00	8.25	18.54520114	18.32	17.12	7.97
"189"	2021-01-08 14:00:00	8.25	18.5268987	18.44	9.02	8.09
"190"	2021-01-08 15:00:00	8.27	18.51727832	18.51	8.73	8.26
"191"	2021-01-08 16:00:00	8.29	18.52240681	18.52	9.16	8.33
"192"	2021-01-08 17:00:00	8.3	18.53141911	18.53	9.06	8.37
"193"	2021-01-08 18:00:00	8.31	18.56358436	18.49	8.08	8.44
"194"	2021-01-08 19:00:00	8.3	18.56888142	18.34	7.48	8.32
"195"	2021-01-08 20:00:00	8.32	18.52055511	18.08	11.03	8.23
"196"	2021-01-08 21:00:00	8.33	18.52844699	17.92	7.51	8.06
"197"	2021-01-08 22:00:00	8.3	18.56342039	17.83	11.93	8.03
"198"	2021-01-08 23:00:00	8.31	18.55162976	17.61	8.85	7.82
"199"	2021-01-09 00:00:00	8.33	18.54079076	17.35	13.49	7.8
"200"	2021-01-09 01:00:00	8.32	18.54739243	17.16	12.11	7.76
"201"	2021-01-09 02:00:00	8.37	18.52090327	16.95	10.04	7.96
"202"	2021-01-09 03:00:00	8.32	18.51683567	16.62	9.17	7.66
"203"	2021-01-09 04:00:00	8.36	18.54786446	16.53	8.59	7.77
"204"	2021-01-09 05:00:00	8.43	18.54418891	16.28	9.31	7.63
"205"	2021-01-09 06:00:00	8.39	18.56161575	16.13	9.02	7.64
"206"	2021-01-09 07:00:00	8.42	18.55951244	15.82	13.14	7.65
"207"	2021-01-09 08:00:00	8.38	18.67191623	15.54	12.89	7.86
"208"	2021-01-09 09:00:00	8.35	18.67373351	15.27	10.56	7.88
"209"	2021-01-09 10:00:00	8.33	18.6734226	15.03	8.91	8.02
"210"	2021-01-09 11:00:00	8.46	18.60159216	15	10.77	8.08
"211"	2021-01-09 12:00:00	8.43	18.58811426	15.05	7.95	8.39
"212"	2021-01-09 13:00:00	8.36	18.57165772	15.11	7.29	8.43
"213"	2021-01-09 14:00:00	8.36	18.57165772	15.11	6.03	8.43
"214"	2021-01-09 15:00:00	8.46	18.57243297	14.92	7.26	9.06
"215"	2021-01-09 16:00:00	8.44	18.55058579	15.26	6.11	9.52
"216"	2021-01-09 17:00:00	8.48	18.59552469	14.97	6.22	9.94
"217"	2021-01-09 18:00:00	8.47	18.60581112	14.87	5.92	9.74
"218"	2021-01-09 19:00:00	8.47	18.60448732	14.9	5.47	9.75
"219"	2021-01-09 20:00:00	8.48	18.62027665	14.85	5.48	9.88
"220"	2021-01-09 21:00:00	8.46	18.64790779	14.65	4.94	9.48
"221"	2021-01-09 22:00:00	8.42	18.64331497	14.5	5.43	9.1
"222"	2021-01-09 23:00:00	8.45	18.62726842	14.29	6.03	9.17
"223"	2021-01-10 00:00:00	8.43	18.66992376	14.43	6.92	9.5
"224"	2021-01-10 01:00:00	8.24	18.7462738	14.26	5.85	8.92
"225"	2021-01-10 02:00:00	8.1	18.80376374	14.48	5.57	8.64
"226"	2021-01-10 03:00:00	8.1	18.80573649	14.42	5.28	8.58
"227"	2021-01-10 04:00:00	8.06	18.80808432	14.21	5.79	8.16
"228"	2021-01-10 05:00:00	8.06	18.79022238	14.19	6.91	8
"229"	2021-01-10 06:00:00	8.03	18.79401878	13.91	6.02	7.99
"230"	2021-01-10 07:00:00	8.07	18.5852658	14.05	6.7	8.03
"231"	2021-01-10 08:00:00	8.16	18.55111089	13.83	6.13	8.26
"232"	2021-01-10 09:00:00	8.25	18.54591445	13.69	5.28	8.43
"233"	2021-01-10 10:00:00	8.29	18.54121074	13.77	4.73	8.65
"234"	2021-01-10 11:00:00	8.38	18.52964339	13.8	4.47	8.79
"235"	2021-01-10 12:00:00	8.47	18.5292906	13.94	4.95	9.12
"236"	2021-01-10 13:00:00	8.45	18.53040301	14.27	5.44	9.35
"237"	2021-01-10 14:00:00	8.35	18.51093371	14.4	5.05	9.16
"238"	2021-01-10 15:00:00	8.2	18.55123914	14.58	4.81	9.05
"239"	2021-01-10 16:00:00	8.15	18.54001092	14.76	5.53	9
"240"	2021-01-10 17:00:00	8.14	18.51978623	14.88	6.28	8.89
"241"	2021-01-10 18:00:00	8.19	18.52867112	14.85	5.84	9.04
"242"	2021-01-10 19:00:00	8.13	18.53456292	14.95	7.98	8.87
"243"	2021-01-10 20:00:00	8.15	18.5121175	14.97	6.64	8.79
"244"	2021-01-10 21:00:00	8.21	18.51252808	15.03	6.28	8.9
"245"	2021-01-10 22:00:00	8.3	18.54035914	15.19	5.92	8.91
"246"	2021-01-10 23:00:00	8.2	18.54213438	15.08	5.8	8.77
"247"	2021-01-11 00:00:00	8.26	18.54045035	14.62	7.29	8.69
"248"	2021-01-11 01:00:00	8.24	18.54065076	14.6	6.26	8.54
"249"	2021-01-11 02:00:00	8.19	18.5630747	14.8	7.49	8.54
"250"	2021-01-11 03:00:00	8.2	18.55756182	14.66	5.14	8.59
"251"	2021-01-11 04:00:00	8.25	18.5275305	14.48	5.5	8.53
"252"	2021-01-11 05:00:00	8.24	18.53626778	14.75	6.16	8.56
"253"	2021-01-11 06:00:00	8.27	18.51869876	14.54	5.24	8.49
"254"	2021-01-11 07:00:00	8.25	18.56278433	14.65	4.96	8.69
"255"	2021-01-11 08:00:00	8.27	18.53262897	14.47	5.23	8.52
"256"	2021-01-11 09:00:00	8.26	18.54471396	14.52	8.02	8.27
"257"	2021-01-11 10:00:00	8.27	18.53987449	14.51	6.7	8.44
"258"	2021-01-11 11:00:00	8.27	18.54319735	14.62	5.31	8.74
"259"	2021-01-11 12:00:00	8.29	18.54707002	14.79	5.65	9.14
"260"	2021-01-11 13:00:00	8.39	18.47129959	14.61	4.58	10.07
"261"	2021-01-11 14:00:00	8.41	18.47855087	14.45	5.11	10.07
"262"	2021-01-11 15:00:00	8.47	18.48424899	14.42	4.97	10.74
"263"	2021-01-11 16:00:00	8.44	18.52576622	14.52	5.82	10.31
"264"	2021-01-11 17:00:00	8.4	18.54796392	14.62	5.03	9.72
"265"	2021-01-11 18:00:00	8.38	18.55396932	14.75	5.04	9.69
"266"	2021-01-11 19:00:00	8.38	18.55396932	14.75	5.54	9.69
"267"	2021-01-11 20:00:00	8.36	18.55598921	15.16	4.67	9.38
"268"	2021-01-11 21:00:00	8.33	18.54965869	15.48	4.4	9.08
"269"	2021-01-11 22:00:00	8.29	18.52686709	15.55	4.42	8.76
"270"	2021-01-11 23:00:00	8.25	18.59843258	15.54	4.78	8.3
"271"	2021-01-12 00:00:00	8.22	18.61071001	15.63	4.43	7.98
"272"	2021-01-12 01:00:00	8.21	18.63376853	15.76	4.29	7.7
"273"	2021-01-12 02:00:00	8.21	18.66352466	15.79	3.69	7.78
"274"	2021-01-12 03:00:00	8.23	18.64418318	15.8	4.31	7.64
"275"	2021-01-12 04:00:00	8.24	18.62935786	15.78	3.94	7.9
"276"	2021-01-12 05:00:00	8.26	18.61134695	15.82	4.83	8.17
"277"	2021-01-12 06:00:00	8.26	18.61134695	15.82	4.28	8.17
"278"	2021-01-12 07:00:00	8.29	18.56231684	15.82	4.04	8.64
"279"	2021-01-12 08:00:00	8.26	18.5703649	15.78	5.65	8.12
"280"	2021-01-12 09:00:00	8.26	18.55697551	15.8	5.1	8.34
"281"	2021-01-12 10:00:00	8.4	18.76426016	15.73	4.82	9.11
"282"	2021-01-12 11:00:00	8.45	18.76388193	15.72	4.76	8.9
"283"	2021-01-12 12:00:00	8.46	18.75597981	15.79	4.68	9.01
"284"	2021-01-12 13:00:00	8.47	18.75540893	15.83	4.44	9.08
"285"	2021-01-12 14:00:00	8.47	18.75133644	15.87	4.43	9.12
"286"	2021-01-12 15:00:00	8.49	18.74053657	15.99	4.03	9.34
"287"	2021-01-12 16:00:00	8.48	18.74275057	16.05	4.1	9.33
"288"	2021-01-12 17:00:00	8.49	18.74353814	16.07	3.92	9.36
"289"	2021-01-12 18:00:00	8.49	18.74580932	16.06	3.53	9.37
"290"	2021-01-12 19:00:00	8.46	18.75043306	16.03	4.43	9.15
"291"	2021-01-12 20:00:00	8.43	18.72840427	15.88	4.93	8.81
"292"	2021-01-12 21:00:00	8.41	18.73181731	15.84	4.46	8.59
"293"	2021-01-12 22:00:00	8.4	18.73495023	15.78	3.86	8.5
"294"	2021-01-12 23:00:00	8.5	18.69943401	15.61	4	9.42
"295"	2021-01-13 00:00:00	8.49	18.69560252	15.66	4.1	9.27
"296"	2021-01-13 01:00:00	8.47	18.69389327	15.69	4.05	9.03
"297"	2021-01-13 02:00:00	8.44	18.68950741	15.71	4.32	8.69
"298"	2021-01-13 03:00:00	8.37	18.70783815	15.71	4.77	8.17
"299"	2021-01-13 04:00:00	8.41	18.6008957	15.82	5.18	8.47
"300"	2021-01-13 05:00:00	8.42	18.59429311	15.8	4.74	8.49
"301"	2021-01-13 06:00:00	8.46	18.58523883	15.78	4.63	8.68
"302"	2021-01-13 07:00:00	8.44	18.58346799	15.72	4.64	8.54
"303"	2021-01-13 08:00:00	8.41	18.62887477	15.79	5.39	8.32
"304"	2021-01-13 09:00:00	8.45	18.63212963	15.86	4.82	8.62
"305"	2021-01-13 10:00:00	8.46	18.60731771	15.98	4.97	8.77
"306"	2021-01-13 11:00:00	8.49	18.55120223	16.11	5.16	8.98
"307"	2021-01-13 12:00:00	8.48	18.55481521	16.23	5.29	8.99
"308"	2021-01-13 13:00:00	8.48	18.53130915	16.43	4.66	9.04
"309"	2021-01-13 14:00:00	8.48	18.51762906	16.38	4.64	8.98
"310"	2021-01-13 15:00:00	8.47	18.52055036	16.24	4.31	9.03
"311"	2021-01-13 16:00:00	8.51	18.4699956	16.3	4.82	9.25
"312"	2021-01-13 17:00:00	8.53	18.43094055	16.31	5.31	9.32
"313"	2021-01-13 18:00:00	8.5	18.44786955	16.19	4.51	9.19
"314"	2021-01-13 19:00:00	8.47	18.48163756	16.09	4.63	9.1
"315"	2021-01-13 20:00:00	8.47	18.44709226	16.12	4.61	9.12
"316"	2021-01-13 21:00:00	8.46	18.42553023	16.1	3.98	8.88
"317"	2021-01-13 22:00:00	8.46	18.41679947	16.06	5.18	8.7
"318"	2021-01-13 23:00:00	8.45	18.42364915	16.01	4.83	8.81
"319"	2021-01-14 00:00:00	8.44	18.42370871	15.96	5.18	8.71
"320"	2021-01-14 01:00:00	8.43	18.41400287	15.95	5.57	8.57
"321"	2021-01-14 02:00:00	8.42	18.39982794	15.88	5.48	8.48
"322"	2021-01-14 03:00:00	8.41	18.42840706	15.86	5.73	8.4
"323"	2021-01-14 04:00:00	8.42	18.4485471	15.84	4.76	8.45
"324"	2021-01-14 05:00:00	8.44	18.41702736	15.76	5.34	8.48
"325"	2021-01-14 06:00:00	8.45	18.41332113	15.75	3.97	8.56
"326"	2021-01-14 07:00:00	8.36	18.41842463	15.62	4.09	7.98
"327"	2021-01-14 08:00:00	8.45	18.38474903	15.55	3.94	8.46
"328"	2021-01-14 09:00:00	8.45	18.38879445	15.4	5.2	8.56
"329"	2021-01-14 10:00:00	8.44	18.40135711	15.4	6.06	8.63
"330"	2021-01-14 11:00:00	8.45	18.42765449	15.48	5.57	8.66
"331"	2021-01-14 12:00:00	8.46	18.43602024	15.72	4.86	8.81
"332"	2021-01-14 13:00:00	8.48	18.4494585	15.81	5.61	9.05
"333"	2021-01-14 14:00:00	8.5	18.42485563	15.88	5.99	9.27
"334"	2021-01-14 15:00:00	8.51	18.40934319	15.93	4.66	9.43
"335"	2021-01-14 16:00:00	8.52	18.41655707	16.03	4.61	9.66
"336"	2021-01-14 17:00:00	8.51	18.47732665	16.17	4.37	9.61
"337"	2021-01-14 18:00:00	8.49	18.50176721	16.05	3.99	9.5
"338"	2021-01-14 19:00:00	8.51	18.47031817	15.92	3.37	9.49
"339"	2021-01-14 20:00:00	8.45	18.51207489	15.91	3.81	9.18
"340"	2021-01-14 21:00:00	8.44	18.51319548	15.9	4.15	8.92
"341"	2021-01-14 22:00:00	8.45	18.50469052	15.86	6.21	8.95
"342"	2021-01-14 23:00:00	8.44	18.49193129	15.8	4.51	9
"343"	2021-01-15 00:00:00	8.42	18.48642858	15.78	4.23	8.6
"344"	2021-01-15 01:00:00	8.4	18.48868366	15.72	4.54	8.41
"345"	2021-01-15 02:00:00	8.42	18.49257933	15.68	3.84	8.65
"346"	2021-01-15 03:00:00	8.42	18.5087966	15.51	3.68	8.75
"347"	2021-01-15 04:00:00	8.4	18.51873062	15.47	4.59	8.6
"348"	2021-01-15 05:00:00	8.37	18.51890799	15.44	3.61	8.09
"349"	2021-01-15 06:00:00	8.39	18.51662013	15.4	4.64	8.28
"350"	2021-01-15 07:00:00	8.39	18.51729688	15.34	4.54	8.33
"351"	2021-01-15 08:00:00	8.39	18.51724483	15.26	3.95	8.29
"352"	2021-01-15 09:00:00	8.36	18.51500011	15.26	4.05	8.16
"353"	2021-01-15 10:00:00	8.41	18.5215331	15.33	3.91	8.68
"354"	2021-01-15 11:00:00	8.42	18.5448597	15.6	4.01	8.84
"355"	2021-01-15 12:00:00	8.47	18.46816746	15.62	4.01	9.21
"356"	2021-01-15 13:00:00	8.52	18.46086989	15.99	4.58	9.6
"357"	2021-01-15 14:00:00	8.53	18.446715	16.25	3.72	9.85
"358"	2021-01-15 15:00:00	8.5	18.44748509	16.4	3.46	9.74
