"","Date","pH_ScientificUnits","Salinity_PartsPerThousand","WaterTemp_Celcius","Turbidity_FNU","DissOxy_MilligramPerLitre"
"10325",2018-06-30 03:00:00,8.26,20.02219549,29.03,13.14,3.4
"10326",2018-06-30 04:00:00,8.26,20.01731492,28.95,12.69,3.38
"10327",2018-06-30 05:00:00,8.26,19.99706216,28.91,13.02,3.18
"10328",2018-06-30 06:00:00,8.26,19.97248208,28.84,13.34,3.05
"10329",2018-06-30 07:00:00,8.24,19.98561919,28.69,13.24,2.74
"10330",2018-06-30 08:00:00,8.21,20.0205078,28.61,12.41,2.46
"10331",2018-06-30 09:00:00,8.19,20.04780383,28.66,12.31,2.27
"10332",2018-06-30 10:00:00,8.23,20.04433414,28.72,12.21,3.08
"10333",2018-06-30 11:00:00,8.22,20.08002247,28.81,12.49,2.6
"10334",2018-06-30 12:00:00,8.2,20.1436005,28.91,12.96,1.87
"10335",2018-06-30 13:00:00,8.2,20.18048551,29.07,13.33,1.57
"10336",2018-06-30 14:00:00,8.34,20.17296093,29.58,13.32,4.11
"10337",2018-06-30 15:00:00,8.49,20.0654324,30.56,11.98,7.45
"10338",2018-06-30 16:00:00,8.44,20.0259132,30.26,12.62,6.38
"10339",2018-06-30 17:00:00,8.44,19.82773751,30.08,11.72,6.53
"10340",2018-06-30 18:00:00,8.4,19.83252789,30.03,12.87,5.47
"10341",2018-06-30 19:00:00,8.42,19.72913976,29.87,12,6.14
"10342",2018-06-30 20:00:00,8.41,19.7959782,29.85,12.63,5.73
"10343",2018-06-30 21:00:00,8.4,19.8045409,29.75,12.54,5.53
"10344",2018-06-30 22:00:00,8.36,19.80300004,29.69,12.6,4.71
"10345",2018-06-30 23:00:00,8.35,19.81733499,29.62,12.68,4.64
"10346",2018-07-01 00:00:00,8.33,19.82448933,29.55,12.71,4.31
"10347",2018-07-01 01:00:00,8.33,19.83243613,29.49,13.35,3.99
"10348",2018-07-01 02:00:00,8.32,19.83607322,29.4,12.7,4.03
"10349",2018-07-01 03:00:00,8.31,19.83323031,29.3,13.11,3.86
"10350",2018-07-01 04:00:00,8.29,19.80355019,29.17,12.49,3.62
"10351",2018-07-01 05:00:00,8.26,19.79120918,29.07,12.9,3.15
"10352",2018-07-01 06:00:00,8.24,19.80313162,29.03,13.27,2.9
"10353",2018-07-01 07:00:00,8.25,19.79462651,28.97,12.74,3.16
"10354",2018-07-01 08:00:00,8.23,19.82229794,29.02,13.06,2.75
"10355",2018-07-01 09:00:00,8.24,19.83917926,29.08,12.98,2.77
"10356",2018-07-01 10:00:00,8.24,19.86339222,29.12,13.17,2.86
"10357",2018-07-01 11:00:00,8.26,19.8880816,29.18,13.48,3.02
"10358",2018-07-01 12:00:00,8.28,19.85109273,29.06,13.07,3.23
"10359",2018-07-01 13:00:00,8.3,19.89307344,29.14,13.62,3.64
"10360",2018-07-01 14:00:00,8.3,19.91843996,29.18,13.66,3.41
"10361",2018-07-01 15:00:00,8.33,19.91649016,29.8,13.85,4.19
"10362",2018-07-01 16:00:00,8.42,19.93117313,30.14,14.15,6.54
"10363",2018-07-01 17:00:00,8.49,19.95084807,30.89,13.28,7.1
"10364",2018-07-01 18:00:00,8.58,19.94717646,31.21,11.94,8.94
"10365",2018-07-01 19:00:00,8.56,19.9574819,31.06,12.05,8.57
"10366",2018-07-01 20:00:00,8.55,19.98413001,30.9,11.89,8.2
"10367",2018-07-01 21:00:00,8.5,20.00634314,30.71,11.93,7.39
"10368",2018-07-01 22:00:00,8.49,20.00877654,30.61,11.96,7.01
"10369",2018-07-01 23:00:00,8.48,20.01628636,30.52,12.32,6.7
"10370",2018-07-02 00:00:00,8.46,20.02142015,30.44,12.33,6.24
"10371",2018-07-02 01:00:00,8.45,20.02555663,30.35,12.34,5.97
"10372",2018-07-02 02:00:00,8.42,20.02094887,30.27,12.06,5.35
"10373",2018-07-02 03:00:00,8.4,20.01352035,30.19,12.42,5.1
"10374",2018-07-02 04:00:00,8.39,20.01624286,30.12,12.25,4.77
"10375",2018-07-02 05:00:00,8.37,20.01787219,30.05,12.34,4.37
"10376",2018-07-02 06:00:00,8.35,20.01552083,29.99,12.24,4.04
"10377",2018-07-02 07:00:00,8.33,20.01768958,29.96,11.94,3.52
"10378",2018-07-02 08:00:00,8.32,20.01864161,29.96,13.12,3.29
"10379",2018-07-02 09:00:00,8.37,20.01306204,30.04,12.11,4.47
"10380",2018-07-02 10:00:00,8.34,20.00244866,30.02,12.29,4
"10381",2018-07-02 11:00:00,8.31,19.95930618,29.88,12.72,3.6
"10382",2018-07-02 12:00:00,8.34,19.94329125,29.85,12.67,4.13
"10383",2018-07-02 13:00:00,8.33,19.93909306,29.82,13.6,3.84
"10384",2018-07-02 14:00:00,8.31,19.94554893,29.78,14.04,3.6
"10385",2018-07-02 15:00:00,8.34,19.93293633,30.33,14.01,3.68
"10386",2018-07-02 16:00:00,8.48,19.97774272,31.24,13.19,6.72
"10387",2018-07-02 17:00:00,8.52,20.05282964,31.59,12.8,7.94
"10388",2018-07-02 18:00:00,8.54,20.08446149,31.75,11.88,8.21
"10389",2018-07-02 19:00:00,8.54,20.05623686,31.65,12.39,8.06
"10390",2018-07-02 20:00:00,8.5,20.07402146,31.38,12.56,7.19
"10391",2018-07-02 21:00:00,8.5,20.08893971,31.28,12.72,7.24
"10392",2018-07-02 22:00:00,8.46,20.09333856,31.11,12.77,6.32
"10393",2018-07-02 23:00:00,8.45,20.09984647,31.01,12.88,6.16
"10394",2018-07-03 00:00:00,8.44,20.10196379,30.9,12.76,5.92
"10395",2018-07-03 01:00:00,8.42,20.10554541,30.8,13.08,5.49
"10396",2018-07-03 02:00:00,8.42,20.10840282,30.74,13.67,5.38
"10397",2018-07-03 03:00:00,8.41,20.10646984,30.68,13.92,5.18
"10398",2018-07-03 04:00:00,8.39,20.11165992,30.57,13.28,4.85
"10399",2018-07-03 05:00:00,8.36,20.11245857,30.41,13.53,4.27
"10400",2018-07-03 06:00:00,8.34,20.10987642,30.27,13.17,3.92
"10401",2018-07-03 07:00:00,8.32,20.11069186,30.19,13.21,3.59
"10402",2018-07-03 08:00:00,8.33,20.11629542,30.16,12.46,3.79
"10403",2018-07-03 09:00:00,8.28,20.10715238,30.13,12.68,3.01
"10404",2018-07-03 10:00:00,8.31,20.10673196,30.26,12.22,3.41
"10405",2018-07-03 11:00:00,8.29,20.10574524,30.2,12.08,3.25
"10406",2018-07-03 12:00:00,8.39,20.11246249,30.91,12.97,5.09
"10407",2018-07-03 13:00:00,8.47,20.06702355,31.24,13.02,6.59
"10408",2018-07-03 14:00:00,8.49,20.07370664,31.38,13.1,6.92
"10409",2018-07-03 15:00:00,8.5,20.08814254,31.44,13.31,7.26
"10410",2018-07-03 16:00:00,8.5,20.09311671,31.5,13.72,7.28
"10411",2018-07-03 17:00:00,8.49,20.10092044,31.53,13.47,7.13
"10412",2018-07-03 18:00:00,8.5,20.12037316,31.48,13.7,7.37
"10413",2018-07-03 19:00:00,8.48,20.12425322,31.39,14.08,6.99
"10414",2018-07-03 20:00:00,8.46,20.13046476,31.23,13.96,6.41
"10415",2018-07-03 21:00:00,8.44,20.13334777,31.09,14.17,6.07
"10416",2018-07-03 22:00:00,8.43,20.13614629,30.94,13.21,5.8
"10417",2018-07-03 23:00:00,8.42,20.13678236,30.79,13.23,5.5
"10418",2018-07-04 00:00:00,8.39,20.13337672,30.66,13.35,4.94
"10419",2018-07-04 01:00:00,8.38,20.14008606,30.58,13.84,4.66
"10420",2018-07-04 02:00:00,8.34,20.14063809,30.5,12.99,3.93
"10421",2018-07-04 03:00:00,8.34,20.14216808,30.4,13.18,3.83
"10422",2018-07-04 04:00:00,8.34,20.13774618,30.32,13.23,3.63
"10423",2018-07-04 05:00:00,8.31,20.13829329,30.23,12.99,3.24
"10424",2018-07-04 06:00:00,8.32,20.13764793,30.15,13.38,3.24
"10425",2018-07-04 07:00:00,8.34,20.10408895,30.07,12.98,3.32
"10426",2018-07-04 08:00:00,8.35,20.09407974,30.08,13.27,3.41
"10427",2018-07-04 09:00:00,8.35,20.0742535,30.05,13.22,3.43
"10428",2018-07-04 10:00:00,8.37,20.05027377,30.07,13.8,3.3
"10429",2018-07-04 11:00:00,8.4,20.07749978,30.38,12.68,4.46
"10430",2018-07-04 12:00:00,8.42,20.07115743,30.56,13.43,5.21
"10431",2018-07-04 13:00:00,8.46,20.04461737,30.49,12.9,5.87
"10432",2018-07-04 14:00:00,8.43,20.06036094,30.45,12.63,5.64
"10433",2018-07-04 15:00:00,8.44,20.08862924,30.58,12.46,6.09
"10434",2018-07-04 16:00:00,8.43,20.08149288,30.58,12.46,5.67
"10435",2018-07-04 17:00:00,8.45,20.09598886,30.82,12.59,6.38
"10436",2018-07-04 18:00:00,8.47,20.09791774,30.85,12.88,6.64
"10437",2018-07-04 19:00:00,8.46,20.10110431,30.82,12.95,6.53
"10438",2018-07-04 20:00:00,8.47,20.01145442,30.63,13.26,6.58
"10439",2018-07-04 21:00:00,8.45,20.01180299,30.55,13.01,6.27
"10440",2018-07-04 22:00:00,8.41,20.03420766,30.5,13.13,5.58
"10441",2018-07-04 23:00:00,8.41,20.05560249,30.39,13.27,5.46
"10442",2018-07-05 00:00:00,8.38,20.06999718,30.33,13,4.84
"10443",2018-07-05 01:00:00,8.36,20.09586517,30.29,12.89,4.43
"10444",2018-07-05 02:00:00,8.35,20.10595809,30.24,12.2,4.08
"10445",2018-07-05 03:00:00,8.31,20.11711217,30.19,13.09,3.48
"10446",2018-07-05 04:00:00,8.32,20.12410334,30.11,12.52,3.47
"10447",2018-07-05 05:00:00,8.31,20.13025137,30.06,13.03,3.12
"10448",2018-07-05 06:00:00,8.3,20.13000381,29.95,13.19,2.98
"10449",2018-07-05 07:00:00,8.29,20.13159863,29.87,12.29,2.86
"10450",2018-07-05 08:00:00,8.28,20.13326789,29.84,11.95,2.87
"10451",2018-07-05 09:00:00,8.28,20.13621169,29.87,12.2,2.9
"10452",2018-07-05 10:00:00,8.31,20.13494337,29.97,13.83,3.52
"10453",2018-07-05 11:00:00,8.33,20.15170104,30.04,13.43,3.7
"10454",2018-07-05 12:00:00,8.32,20.11848925,30.26,13.8,3.75
"10455",2018-07-05 13:00:00,8.38,20.11553242,30.71,13.25,4.9
"10456",2018-07-05 14:00:00,8.43,20.08528955,30.98,13.76,5.49
"10457",2018-07-05 15:00:00,8.38,20.09467984,30.92,14.41,4.77
"10458",2018-07-05 16:00:00,8.42,20.1231207,31.25,13.32,6.06
"10459",2018-07-05 17:00:00,8.54,20.11421463,31.64,11.98,8.51
"10460",2018-07-05 18:00:00,8.53,20.11671659,31.5,11.96,8.23
"10461",2018-07-05 19:00:00,8.5,20.12224909,31.34,12.53,7.51
"10462",2018-07-05 20:00:00,8.47,20.12453725,31.22,12.99,6.85
"10463",2018-07-05 21:00:00,8.45,20.13257086,31.12,13.1,6.34
"10464",2018-07-05 22:00:00,8.45,20.13134526,30.94,13.34,6.28
"10465",2018-07-05 23:00:00,8.43,20.12737271,30.8,13.19,5.79
"10466",2018-07-06 00:00:00,8.42,20.11024483,30.66,13.09,5.37
"10467",2018-07-06 01:00:00,8.41,20.1054228,30.56,12.99,5.13
"10468",2018-07-06 02:00:00,8.39,20.10632196,30.44,13.43,4.79
"10469",2018-07-06 03:00:00,8.38,20.10123432,30.32,13.41,4.48
"10470",2018-07-06 04:00:00,8.35,20.09572698,30.17,12.56,4.14
"10471",2018-07-06 05:00:00,8.33,20.08963297,30.04,13.47,3.77
"10472",2018-07-06 06:00:00,8.31,20.07831084,29.92,13.29,3.29
"10473",2018-07-06 07:00:00,8.3,20.06507319,29.81,12.87,3.05
"10474",2018-07-06 08:00:00,8.3,20.06683892,29.76,12.8,3.18
"10475",2018-07-06 09:00:00,8.29,20.07373927,29.79,12.56,3.36
"10476",2018-07-06 10:00:00,8.29,20.09154828,29.82,12.25,3.24
"10477",2018-07-06 11:00:00,8.3,20.10376517,29.89,12.76,3.28
"10478",2018-07-06 12:00:00,8.32,20.10657031,30,12.33,3.65
"10479",2018-07-06 13:00:00,8.29,20.12712754,29.99,14.56,2.87
"10480",2018-07-06 14:00:00,8.41,20.05311902,30.19,13.33,5.49
"10481",2018-07-06 15:00:00,8.37,20.02609244,30.09,14.28,4.94
"10482",2018-07-06 16:00:00,8.38,20.0153936,30,14.03,4.98
"10483",2018-07-06 17:00:00,8.38,20.01200503,29.94,13.49,5.15
"10484",2018-07-06 18:00:00,8.39,20.0106138,29.9,13.29,5.15
"10485",2018-07-06 19:00:00,8.36,20.00037683,29.84,13.76,4.75
"10486",2018-07-06 20:00:00,8.37,20.00654804,29.73,13.15,4.77
"10487",2018-07-06 21:00:00,8.34,20.02065945,29.67,12.74,4.33
"10488",2018-07-06 22:00:00,8.32,20.03148166,29.58,12.47,4.11
"10489",2018-07-06 23:00:00,8.3,20.0424402,29.47,13.22,4.06
"10490",2018-07-07 00:00:00,8.29,20.04869137,29.38,12.66,3.89
"10491",2018-07-07 01:00:00,8.26,20.05006907,29.29,11.95,3.66
"10492",2018-07-07 02:00:00,8.21,20.04493328,29.18,11.89,3.12
"10493",2018-07-07 03:00:00,8.18,20.04435936,29.09,12.1,2.77
"10494",2018-07-07 04:00:00,8.2,20.05080345,29,11.98,2.82
"10495",2018-07-07 05:00:00,8.18,20.05268784,28.9,11.3,2.55
"10496",2018-07-07 06:00:00,8.16,20.05871094,28.81,11.64,2.43
"10497",2018-07-07 07:00:00,8.15,20.04640153,28.74,12.46,2.4
"10498",2018-07-07 08:00:00,8.13,20.03901559,28.73,11.13,2.34
"10499",2018-07-07 09:00:00,8.15,20.06056606,28.78,12.15,2.21
"10500",2018-07-07 10:00:00,8.19,20.07232305,28.83,12.63,2.56
"10501",2018-07-07 11:00:00,8.18,20.06393082,28.84,12.31,2.27
"10502",2018-07-07 12:00:00,8.13,20.05124867,28.62,12.87,1.55
"10503",2018-07-07 13:00:00,8.18,20.06880008,28.88,13.07,2.02
"10504",2018-07-07 14:00:00,8.14,20.03760504,28.87,12.85,2.08
"10505",2018-07-07 15:00:00,8.27,20.04495922,29.59,12.73,4.09
"10506",2018-07-07 16:00:00,8.41,20.07144383,30.39,11.97,6.58
"10507",2018-07-07 17:00:00,8.42,20.05468528,30.44,12.83,6.8
"10508",2018-07-07 18:00:00,8.43,20.07220389,30.44,11.73,7.1
"10509",2018-07-07 19:00:00,8.41,20.07517656,30.31,12.1,6.74
"10510",2018-07-07 20:00:00,8.4,20.07952629,30.2,12.56,6.57
"10511",2018-07-07 21:00:00,8.38,20.08223596,30.02,12.38,6.01
"10512",2018-07-07 22:00:00,8.35,20.08139105,29.91,12.34,5.59
"10513",2018-07-07 23:00:00,8.36,20.08569595,29.82,13.64,5.41
"10514",2018-07-08 00:00:00,8.32,20.09380976,29.7,12.6,4.79
"10515",2018-07-08 01:00:00,8.31,20.09629003,29.59,12.65,4.5
"10516",2018-07-08 02:00:00,8.29,20.09978697,29.48,12.25,4.08
"10517",2018-07-08 03:00:00,8.27,20.10023374,29.36,12.48,3.67
"10518",2018-07-08 04:00:00,8.27,20.10099885,29.28,12.32,3.45
"10519",2018-07-08 05:00:00,8.26,20.10473304,29.16,12.61,3.26
"10520",2018-07-08 06:00:00,8.25,20.10683946,29.05,12.19,3.02
"10521",2018-07-08 07:00:00,8.23,20.11021696,28.99,12.44,2.91
"10522",2018-07-08 08:00:00,8.24,20.1059583,28.99,12.33,2.73
"10523",2018-07-08 09:00:00,8.22,20.1079196,28.99,12.54,2.48
"10524",2018-07-08 10:00:00,8.22,20.10251711,28.98,13.18,2.49
"10525",2018-07-08 11:00:00,8.21,20.10692907,29.01,12.39,2.37
"10526",2018-07-08 12:00:00,8.19,20.10449652,29.1,11.44,2.46
"10527",2018-07-08 13:00:00,8.16,20.11244044,29.18,11.53,1.99
"10528",2018-07-08 14:00:00,8.11,20.11175388,29.22,12.18,1.57
"10529",2018-07-08 15:00:00,8.08,20.08003469,29.43,12.63,1.81
"10530",2018-07-08 16:00:00,8.39,20.11494052,30.24,12.07,6.24
"10531",2018-07-08 17:00:00,8.45,20.04730703,30.53,11.92,7.6
"10532",2018-07-08 18:00:00,8.44,20.03039221,30.47,12.14,7.56
"10533",2018-07-08 19:00:00,8.5,20.10170084,30.65,11.52,8.45
"10534",2018-07-08 20:00:00,8.47,20.10271679,30.45,11.53,7.77
"10535",2018-07-08 21:00:00,8.45,20.10134311,30.33,11.84,7.28
"10536",2018-07-08 22:00:00,8.43,20.10753276,30.18,11.79,6.66
"10537",2018-07-08 23:00:00,8.4,20.10950631,30.1,11.73,6.21
"10538",2018-07-09 00:00:00,8.37,20.10630518,30.01,12.02,5.64
"10539",2018-07-09 01:00:00,8.37,20.11099363,29.93,12.3,5.32
"10540",2018-07-09 02:00:00,8.37,20.11910935,29.81,12.71,5.27
"10541",2018-07-09 03:00:00,8.35,20.1256509,29.72,12.8,4.92
"10542",2018-07-09 04:00:00,8.33,20.12668068,29.63,13.12,4.51
"10543",2018-07-09 05:00:00,8.31,20.12800478,29.52,12.93,4.14
"10544",2018-07-09 06:00:00,8.29,20.1298123,29.43,13.21,3.81
"10545",2018-07-09 07:00:00,8.29,20.13547765,29.33,12.84,3.73
"10546",2018-07-09 08:00:00,8.29,20.13479581,29.28,12.94,3.59
"10547",2018-07-09 09:00:00,8.27,20.12823641,29.17,13.05,2.97
"10548",2018-07-09 10:00:00,8.28,20.1194273,28.99,13.1,2.72
"10549",2018-07-09 11:00:00,8.25,20.1188343,29.01,12.49,2.68
"10550",2018-07-09 12:00:00,8.3,20.14077484,29.31,12,3.99
"10551",2018-07-09 13:00:00,8.32,20.14484829,29.31,11.77,4.35
"10552",2018-07-09 14:00:00,8.31,20.14771816,29.26,12.51,3.82
"10553",2018-07-09 15:00:00,8.26,20.14160592,29.18,13.32,2.86
"10554",2018-07-09 16:00:00,8.35,20.1342505,29.47,12.62,4.74
"10555",2018-07-09 17:00:00,8.44,20.13480211,29.59,12.75,6.64
"10556",2018-07-09 18:00:00,8.46,20.12479601,29.53,13.16,6.88
"10557",2018-07-09 19:00:00,8.48,20.10328137,29.45,13.68,6.63
"10558",2018-07-09 20:00:00,8.47,20.08923251,29.37,14.05,6.16
"10559",2018-07-09 21:00:00,8.44,20.0865923,29.27,13.34,5.46
"10560",2018-07-09 22:00:00,8.42,20.0830539,29.18,13.34,5.14
"10561",2018-07-09 23:00:00,8.41,20.06798666,29.1,13.01,4.76
"10562",2018-07-10 00:00:00,8.39,20.07806828,29.05,12.61,4.62
"10563",2018-07-10 01:00:00,8.36,20.10548855,29.05,12.69,4.42
"10564",2018-07-10 02:00:00,8.36,20.1035138,28.96,12.38,4.25
"10565",2018-07-10 03:00:00,8.35,20.09000217,28.88,12.32,3.76
"10566",2018-07-10 04:00:00,8.35,20.07665472,28.8,12.58,3.45
"10567",2018-07-10 05:00:00,8.33,20.08080741,28.77,13.13,3.02
"10568",2018-07-10 06:00:00,8.32,20.08660854,28.68,12.33,2.96
"10569",2018-07-10 07:00:00,8.31,20.09773971,28.62,13.02,2.99
"10570",2018-07-10 08:00:00,8.31,20.13723335,28.51,13.09,3.15
"10571",2018-07-10 09:00:00,8.36,20.13718444,28.57,12.5,4.18
"10572",2018-07-10 10:00:00,8.32,20.14635471,28.61,12.52,3.45
"10573",2018-07-10 11:00:00,8.38,20.11874165,28.93,11.53,4.56
"10574",2018-07-10 12:00:00,8.27,20.09432019,28.8,11.62,2.37
"10575",2018-07-10 13:00:00,8.2,20.1741658,29.02,11.42,2.32
"10576",2018-07-10 14:00:00,8.1,20.15462431,29.04,12.88,2.08
"10577",2018-07-10 15:00:00,8.18,20.18684577,29.39,13.45,3.62
"10578",2018-07-10 16:00:00,8.41,20.14317897,30.55,12.54,7.06
"10579",2018-07-10 17:00:00,8.48,20.13307564,30.4,12.5,7.38
"10580",2018-07-10 18:00:00,8.53,20.14082434,30.52,12.09,8.49
"10581",2018-07-10 19:00:00,8.51,20.12695356,30.38,12.86,7.9
"10582",2018-07-10 20:00:00,8.5,20.16323207,30.24,12.13,7.61
"10583",2018-07-10 21:00:00,8.5,20.17464585,30.19,13.71,7.18
"10584",2018-07-10 22:00:00,8.47,20.18543337,30.1,12.3,6.69
"10585",2018-07-10 23:00:00,8.48,20.18717533,29.95,12.74,6.63
"10586",2018-07-11 00:00:00,8.44,20.19649501,29.87,12.29,5.94
"10587",2018-07-11 01:00:00,8.41,20.20658967,29.9,12.67,5.21
"10588",2018-07-11 02:00:00,8.4,20.20830982,29.8,12.65,5
"10589",2018-07-11 03:00:00,8.4,20.21418321,29.75,12.82,4.79
"10590",2018-07-11 04:00:00,8.4,20.21606294,29.7,12,4.78
"10591",2018-07-11 05:00:00,8.39,20.21922896,29.62,13.06,4.34
"10592",2018-07-11 06:00:00,8.39,20.22084448,29.55,12.73,4.37
"10593",2018-07-11 07:00:00,8.37,20.22106158,29.5,13,4.07
"10594",2018-07-11 08:00:00,8.36,20.21870863,29.5,12.68,3.9
"10595",2018-07-11 09:00:00,8.33,20.21213827,29.47,12.97,3.27
"10596",2018-07-11 10:00:00,8.35,20.22085243,29.54,11.98,3.85
"10597",2018-07-11 11:00:00,8.37,20.21616245,29.58,12.18,4.31
"10598",2018-07-11 12:00:00,8.3,20.22349346,29.54,13.05,2.73
"10599",2018-07-11 13:00:00,8.32,20.21362605,29.65,13.87,2.94
"10600",2018-07-11 14:00:00,8.53,20.21898739,30.8,11.96,7.49
"10601",2018-07-11 15:00:00,8.53,20.22746567,30.98,12.21,7.64
"10602",2018-07-11 16:00:00,8.54,20.22419254,31.12,11.97,7.75
"10603",2018-07-11 17:00:00,8.55,20.22511097,31.3,11.67,8.3
"10604",2018-07-11 18:00:00,8.59,20.22430058,31.19,11.87,9.23
"10605",2018-07-11 19:00:00,8.53,20.23815039,31.08,12.27,7.64
"10606",2018-07-11 20:00:00,8.54,20.22946988,30.9,13.43,7.71
"10607",2018-07-11 21:00:00,8.51,20.23051888,30.77,14.31,7.16
"10608",2018-07-11 22:00:00,8.51,20.23658674,30.65,12.9,7.08
"10609",2018-07-11 23:00:00,8.5,20.24398993,30.54,15.87,6.57
"10610",2018-07-12 00:00:00,8.46,20.24522849,30.49,13.59,5.95
"10611",2018-07-12 01:00:00,8.46,20.25345838,30.44,13.04,5.6
"10612",2018-07-12 02:00:00,8.43,20.25771503,30.34,13.24,5.19
"10613",2018-07-12 03:00:00,8.42,20.25300018,30.24,12.92,4.83
"10614",2018-07-12 04:00:00,8.41,20.25660077,30.15,13.22,4.51
"10615",2018-07-12 05:00:00,8.36,20.24966005,30.07,12.49,3.59
"10616",2018-07-12 06:00:00,8.38,20.2459648,30,13.21,3.8
"10617",2018-07-12 07:00:00,8.36,20.23568035,29.93,13.32,3.56
"10618",2018-07-12 08:00:00,8.34,20.22745347,29.99,12,3.32
"10619",2018-07-12 09:00:00,8.36,20.22795805,29.97,13.12,3.67
"10620",2018-07-12 10:00:00,8.32,20.23208499,29.96,14.91,2.82
"10621",2018-07-12 11:00:00,8.34,20.2340302,29.99,13.85,2.97
"10622",2018-07-12 12:00:00,8.32,20.25149602,29.97,14.1,2.49
"10623",2018-07-12 13:00:00,8.39,20.26689999,30.02,14.29,3.84
"10624",2018-07-12 14:00:00,8.32,20.27097249,30.2,13.6,3.15
"10625",2018-07-12 15:00:00,8.51,20.23900402,31.19,15.13,6.57
"10626",2018-07-12 16:00:00,8.56,20.29043884,31.45,12.6,7.98
"10627",2018-07-12 17:00:00,8.45,20.23470819,31.05,14.63,5.4
"10628",2018-07-12 18:00:00,8.49,20.23310926,31.31,13.37,6.88
"10629",2018-07-12 19:00:00,8.55,20.22884478,31.39,12.66,7.85
"10630",2018-07-12 20:00:00,8.54,20.2245017,31.18,12.49,7.24
"10631",2018-07-12 21:00:00,8.53,20.21746019,31.06,12.52,7.02
"10632",2018-07-12 22:00:00,8.51,20.21771709,30.88,13.01,6.34
"10633",2018-07-12 23:00:00,8.49,20.21052298,30.79,13.43,5.93
"10634",2018-07-13 00:00:00,8.48,20.21654702,30.66,12.72,5.71
"10635",2018-07-13 01:00:00,8.46,20.2064764,30.62,13.68,5.2
"10636",2018-07-13 02:00:00,8.45,20.21696429,30.51,13.48,4.91
"10637",2018-07-13 03:00:00,8.43,20.21621649,30.42,13.16,4.48
"10638",2018-07-13 04:00:00,8.42,20.21500511,30.35,13.15,4.09
"10639",2018-07-13 05:00:00,8.41,20.21982909,30.28,13.63,3.96
"10640",2018-07-13 06:00:00,8.39,20.22241244,30.23,13.2,3.38
"10641",2018-07-13 07:00:00,8.38,20.22571948,30.2,13.94,3.31
"10642",2018-07-13 08:00:00,8.36,20.22955854,30.21,12.88,3.06
"10643",2018-07-13 09:00:00,8.35,20.21684041,30.2,13.42,2.78
"10644",2018-07-13 10:00:00,8.35,20.22304019,30.16,13.76,2.64
"10645",2018-07-13 11:00:00,8.36,20.23057556,30.17,12.99,2.95
"10646",2018-07-13 12:00:00,8.34,20.24149532,30.28,13.34,2.43
"10647",2018-07-13 13:00:00,8.47,20.22030911,31.07,12.67,5.43
"10648",2018-07-13 14:00:00,8.52,20.21165821,31.39,12.19,6.66
"10649",2018-07-13 15:00:00,8.53,20.21688465,31.55,11.96,6.98
"10650",2018-07-13 16:00:00,8.55,20.22889007,31.72,12.3,7.35
"10651",2018-07-13 17:00:00,8.56,20.24045641,31.86,11.78,7.75
"10652",2018-07-13 18:00:00,8.55,20.24144969,31.91,11.61,7.79
"10653",2018-07-13 19:00:00,8.56,20.24429216,31.76,12.12,7.65
"10654",2018-07-13 20:00:00,8.56,20.2465875,31.7,13.19,7.73
"10655",2018-07-13 21:00:00,8.54,20.23886687,31.52,12.72,7.01
"10656",2018-07-13 22:00:00,8.51,20.22174904,31.42,12.73,6.45
"10657",2018-07-13 23:00:00,8.52,20.23076818,31.36,12.86,6.4
"10658",2018-07-14 00:00:00,8.5,20.22688457,31.26,12.88,6.01
"10659",2018-07-14 01:00:00,8.46,20.22899407,31.16,13.3,5.04
"10660",2018-07-14 02:00:00,8.45,20.23328147,31.06,13.24,4.99
"10661",2018-07-14 03:00:00,8.44,20.23140212,30.92,13.23,4.65
"10662",2018-07-14 04:00:00,8.41,20.22973857,30.78,12.72,4.23
"10663",2018-07-14 05:00:00,8.4,20.2367944,30.66,13.19,4.04
"10664",2018-07-14 06:00:00,8.36,20.24189484,30.6,12.47,3.22
"10665",2018-07-14 07:00:00,8.35,20.24308109,30.55,12.8,2.93
"10666",2018-07-14 08:00:00,8.4,20.24469214,30.55,12.74,3.8
"10667",2018-07-14 09:00:00,8.39,20.24535426,30.59,12.62,3.33
"10668",2018-07-14 10:00:00,8.41,20.22851146,30.59,12.74,3.45
"10669",2018-07-14 11:00:00,8.38,20.2311094,30.59,13.21,2.82
"10670",2018-07-14 12:00:00,8.37,20.24953406,30.61,13.34,2.8
"10671",2018-07-14 13:00:00,8.4,20.26277932,30.61,12.41,3.5
"10672",2018-07-14 14:00:00,8.39,20.26663648,31.09,13.5,2.77
"10673",2018-07-14 15:00:00,8.52,20.27785103,31.67,12.73,6.45
"10674",2018-07-14 16:00:00,8.55,20.25430384,31.79,11.98,7.02
"10675",2018-07-14 17:00:00,8.56,20.26953345,31.88,11.67,7.42
"10676",2018-07-14 18:00:00,8.54,20.28520195,31.69,12.6,6.88
"10677",2018-07-14 19:00:00,8.55,20.27385607,31.63,12.31,6.96
"10678",2018-07-14 20:00:00,8.53,20.27477811,31.47,13.04,6.48
"10679",2018-07-14 21:00:00,8.52,20.27646532,31.35,13.31,6.28
"10680",2018-07-14 22:00:00,8.51,20.28030673,31.23,13.34,5.98
"10681",2018-07-14 23:00:00,8.5,20.29360293,31.11,13.4,5.71
