Timestamp (UTC-05:00),Value (Formazin Nephelometric Units),Grade Code,Approval Level,Interpolation Type,Event Timestamp
1/11/2021 15:00,4.97,0,800,1,
1/11/2021 16:00,5.82,0,800,1,
1/11/2021 17:00,5.03,0,800,1,
1/11/2021 18:00,5.04,0,800,1,
1/11/2021 19:00,5.54,0,800,1,
1/11/2021 20:00,4.67,0,800,1,
1/11/2021 21:00,4.4,0,800,1,
1/11/2021 22:00,4.42,0,800,1,
1/11/2021 23:00,4.78,0,800,1,
1/12/2021 0:00,4.43,0,800,1,
1/12/2021 1:00,4.29,0,800,1,
1/12/2021 2:00,3.69,0,800,1,
1/12/2021 3:00,4.31,0,800,1,
1/12/2021 4:00,3.94,0,800,1,
1/12/2021 5:00,4.83,0,800,1,
1/12/2021 6:00,4.28,0,800,1,
1/12/2021 7:00,4.04,0,800,1,
1/12/2021 8:00,5.65,0,800,1,
1/12/2021 9:00,5.1,0,800,1,
1/12/2021 10:00,4.82,0,800,1,
1/12/2021 11:00,4.76,0,800,1,
1/12/2021 12:00,4.68,0,800,1,
1/12/2021 13:00,4.44,0,800,1,
1/12/2021 14:00,4.43,0,800,1,
1/12/2021 15:00,4.03,0,800,1,
1/12/2021 16:00,4.1,0,800,1,
1/12/2021 17:00,3.92,0,800,1,
1/12/2021 18:00,3.53,0,800,1,
1/12/2021 19:00,4.43,0,800,1,
1/12/2021 20:00,4.93,0,800,1,
1/12/2021 21:00,4.46,0,800,1,
1/12/2021 22:00,3.86,0,800,1,
1/12/2021 23:00,4,0,800,1,
1/13/2021 0:00,4.1,0,800,1,
1/13/2021 1:00,4.05,0,800,1,
1/13/2021 2:00,4.32,0,800,1,
1/13/2021 3:00,4.77,0,800,1,
1/13/2021 4:00,5.18,0,800,1,
1/13/2021 5:00,4.74,0,800,1,
1/13/2021 6:00,4.63,0,800,1,
1/13/2021 7:00,4.64,0,800,1,
1/13/2021 8:00,5.39,0,800,1,
1/13/2021 9:00,4.82,0,800,1,
1/13/2021 10:00,4.97,0,800,1,
1/13/2021 11:00,5.16,0,800,1,
1/13/2021 12:00,5.29,0,800,1,
1/13/2021 13:00,4.66,0,800,1,
1/13/2021 14:00,4.64,0,800,1,
1/13/2021 15:00,4.31,0,800,1,
1/13/2021 16:00,4.82,0,800,1,
1/13/2021 17:00,5.31,0,800,1,
1/13/2021 18:00,4.51,0,800,1,
1/13/2021 19:00,4.63,0,800,1,
1/13/2021 20:00,4.61,0,800,1,
1/13/2021 21:00,3.98,0,800,1,
1/13/2021 22:00,5.18,0,800,1,
1/13/2021 23:00,4.83,0,800,1,
1/14/2021 0:00,5.18,0,800,1,
1/14/2021 1:00,5.57,0,800,1,
1/14/2021 2:00,5.48,0,800,1,
1/14/2021 3:00,5.73,0,800,1,
1/14/2021 4:00,4.76,0,800,1,
1/14/2021 5:00,5.34,0,800,1,
1/14/2021 6:00,3.97,0,800,1,
1/14/2021 7:00,4.09,0,800,1,
1/14/2021 8:00,3.94,0,800,1,
1/14/2021 9:00,5.2,0,800,1,
1/14/2021 10:00,6.06,0,800,1,
1/14/2021 11:00,5.57,0,800,1,
1/14/2021 12:00,4.86,0,800,1,
1/14/2021 13:00,5.61,0,800,1,
1/14/2021 14:00,5.99,0,800,1,
1/14/2021 15:00,4.66,0,800,1,
1/14/2021 16:00,4.61,0,800,1,
1/14/2021 17:00,4.37,0,800,1,
1/14/2021 18:00,3.99,0,800,1,
1/14/2021 19:00,3.37,0,800,1,
1/14/2021 20:00,3.81,0,800,1,
1/14/2021 21:00,4.15,0,800,1,
1/14/2021 22:00,6.21,0,800,1,
1/14/2021 23:00,4.51,0,800,1,
1/15/2021 0:00,4.23,0,800,1,
1/15/2021 1:00,4.54,0,800,1,
1/15/2021 2:00,3.84,0,800,1,
1/15/2021 3:00,3.68,0,800,1,
1/15/2021 4:00,4.59,0,800,1,
1/15/2021 5:00,3.61,0,800,1,
1/15/2021 6:00,4.64,0,800,1,
1/15/2021 7:00,4.54,0,800,1,
1/15/2021 8:00,3.95,0,800,1,
1/15/2021 9:00,4.05,0,800,1,
1/15/2021 10:00,3.91,0,800,1,
1/15/2021 11:00,4.01,0,800,1,
1/15/2021 12:00,4.01,0,800,1,
1/15/2021 13:00,4.58,0,800,1,
1/15/2021 14:00,3.72,0,800,1,
1/15/2021 15:00,3.46,0,800,1,
1/15/2021 16:00,3.42,0,800,1,
1/15/2021 17:00,3.57,0,800,1,
1/15/2021 18:00,3.45,0,800,1,
1/15/2021 19:00,3.49,0,800,1,
1/15/2021 20:00,3.99,0,800,1,
1/15/2021 21:00,4.41,0,800,1,
1/15/2021 22:00,6.96,0,800,1,
1/15/2021 23:00,8.44,0,800,1,
1/16/2021 0:00,6.14,0,800,1,
1/16/2021 1:00,5.58,0,800,1,
1/16/2021 2:00,4.75,0,800,1,
1/16/2021 3:00,5.04,0,800,1,
1/16/2021 4:00,5.02,0,800,1,
1/16/2021 5:00,4.88,0,800,1,
1/16/2021 6:00,4.04,0,800,1,
1/16/2021 7:00,4.13,0,800,1,
1/16/2021 8:00,4.28,0,800,1,
1/16/2021 9:00,3.27,0,800,1,
1/16/2021 10:00,3.7,0,800,1,
1/16/2021 11:00,5.81,0,800,1,
1/16/2021 12:00,5.21,0,800,1,
1/16/2021 13:00,4.03,0,800,1,
1/16/2021 14:00,8.53,0,800,1,
1/16/2021 15:00,7.95,0,800,1,
1/16/2021 16:00,10.43,0,800,1,
1/16/2021 17:00,5.9,0,800,1,
1/16/2021 18:00,5.21,0,800,1,
1/16/2021 19:00,3.67,0,800,1,
1/16/2021 20:00,3.2,0,800,1,
1/16/2021 21:00,3.51,0,800,1,
1/16/2021 22:00,3.88,0,800,1,
1/16/2021 23:00,3.75,0,800,1,
1/17/2021 0:00,3.93,0,800,1,
1/17/2021 1:00,3.73,0,800,1,
1/17/2021 2:00,3.65,0,800,1,
1/17/2021 3:00,3.84,0,800,1,
1/17/2021 4:00,3.8,0,800,1,
1/17/2021 5:00,4.44,0,800,1,
1/17/2021 6:00,4.02,0,800,1,
1/17/2021 7:00,3.66,0,800,1,
1/17/2021 8:00,3.68,0,800,1,
1/17/2021 9:00,3.75,0,800,1,
1/17/2021 10:00,3.91,0,800,1,
1/17/2021 11:00,3.85,0,800,1,
1/17/2021 12:00,3.92,0,800,1,
1/17/2021 13:00,3.9,0,800,1,
1/17/2021 14:00,3.43,0,800,1,
1/17/2021 15:00,3.47,0,800,1,
1/17/2021 16:00,3.73,0,800,1,
1/17/2021 17:00,3.31,0,800,1,
1/17/2021 18:00,3.68,0,800,1,
1/17/2021 19:00,3.62,0,800,1,
1/17/2021 20:00,4.07,0,800,1,
1/17/2021 21:00,4.49,0,800,1,
1/17/2021 22:00,3.2,0,800,1,
1/17/2021 23:00,3.38,0,800,1,
1/18/2021 0:00,3.06,0,800,1,
1/18/2021 1:00,3.53,0,800,1,
1/18/2021 2:00,3.53,0,800,1,
1/18/2021 3:00,3.37,0,800,1,
1/18/2021 4:00,3.02,0,800,1,
1/18/2021 5:00,3.37,0,800,1,
1/18/2021 6:00,3.87,0,800,1,
1/18/2021 7:00,3.68,0,800,1,
1/18/2021 8:00,3.8,0,800,1,
1/18/2021 9:00,3.83,0,800,1,
1/18/2021 10:00,4.18,0,800,1,
1/18/2021 11:00,4.94,0,800,1,
1/18/2021 12:00,4.55,0,800,1,
1/18/2021 13:00,3.88,0,800,1,
1/18/2021 14:00,4.38,0,800,1,
1/18/2021 15:00,3.47,0,800,1,
1/18/2021 16:00,3.59,0,800,1,
1/18/2021 17:00,4.14,0,800,1,
1/18/2021 18:00,3.11,0,800,1,
1/18/2021 19:00,3.15,0,800,1,
1/18/2021 20:00,3.02,0,800,1,
1/18/2021 21:00,3.86,0,800,1,
1/18/2021 22:00,3.58,0,800,1,
1/18/2021 23:00,3.33,0,800,1,
1/19/2021 0:00,3.36,0,800,1,
1/19/2021 1:00,3.34,0,800,1,
1/19/2021 2:00,3.53,0,800,1,
1/19/2021 3:00,3.46,0,800,1,
1/19/2021 4:00,3.49,0,800,1,
1/19/2021 5:00,3.53,0,800,1,
1/19/2021 6:00,3.7,0,800,1,
1/19/2021 7:00,3.52,0,800,1,
1/19/2021 8:00,3.7,0,800,1,
1/19/2021 9:00,4.96,0,800,1,
1/19/2021 10:00,3.48,0,800,1,
1/19/2021 11:00,3.74,0,800,1,
1/19/2021 12:00,3.11,0,800,1,
1/19/2021 13:00,3.03,0,800,1,
1/19/2021 14:00,2.77,0,800,1,
1/19/2021 15:00,2.85,0,800,1,
1/19/2021 16:00,2.69,0,800,1,
1/19/2021 17:00,2.74,0,800,1,
1/19/2021 18:00,3.12,0,800,1,
1/19/2021 19:00,3.02,0,800,1,
1/19/2021 20:00,2.72,0,800,1,
1/19/2021 21:00,2.75,0,800,1,
1/19/2021 22:00,2.8,0,800,1,
1/19/2021 23:00,2.66,0,800,1,
1/20/2021 0:00,2.7,0,800,1,
1/20/2021 1:00,2.75,0,800,1,
1/20/2021 2:00,2.75,0,800,1,
1/20/2021 3:00,2.75,0,800,1,
1/20/2021 4:00,2.56,0,800,1,
1/20/2021 5:00,2.86,0,800,1,
1/20/2021 6:00,3.04,0,800,1,
1/20/2021 7:00,3.09,0,800,1,
1/20/2021 8:00,2.47,0,800,1,
1/20/2021 9:00,3.04,0,800,1,
1/20/2021 10:00,2.25,0,800,1,
1/20/2021 11:00,2.52,0,800,1,
1/20/2021 12:00,2.41,0,800,1,
1/20/2021 13:00,2.6,0,800,1,
1/20/2021 14:00,2.77,0,800,1,
1/20/2021 15:00,2.4,0,800,1,
